Dataset,Method,Algorithm,Training Size,Layer,AUC,MAP,BRP_90
rte,White Box,LAT,1000,31,0.540808,0.5584504278279165,0.026
rte,White Box,CCS,1000,1,0.501834,0.5041767224172108,0.0
rte,White Box,CCS,1000,3,0.495098,0.49304699096496574,0.0
rte,White Box,CCS,1000,5,0.503428,0.5248847665748488,0.006
rte,White Box,CCS,1000,7,0.5062,0.5267656271076622,0.002
rte,White Box,CCS,1000,9,0.5044359999999999,0.5224770291890162,0.002
rte,White Box,CCS,1000,11,0.515784,0.5169591042041292,0.002
rte,White Box,CCS,1000,13,0.513428,0.516789773207643,0.002
rte,White Box,CCS,1000,15,0.481368,0.47398873530012253,0.0
rte,White Box,CCS,1000,17,0.491124,0.4986628577743371,0.004
rte,White Box,CCS,1000,19,0.49713,0.5258666188380159,0.0
rte,White Box,CCS,1000,21,0.534116,0.5617868772621553,0.014
rte,White Box,CCS,1000,23,0.5240040000000001,0.5608591655389735,0.004
rte,White Box,CCS,1000,25,0.54816,0.5836810723826057,0.024
rte,White Box,CCS,1000,27,0.5241319999999999,0.5587004837521339,0.008
rte,White Box,CCS,1000,29,0.534624,0.5691291517654489,0.012
rte,White Box,CCS,1000,31,0.49970000000000003,0.5515832582079508,0.024
rte,White Box,LDA,1000,1,0.504416,0.5047203269895579,0.0
rte,White Box,LDA,1000,3,0.513048,0.5121786061085283,0.0
rte,White Box,LDA,1000,5,0.518712,0.5224821512764651,0.006
rte,White Box,LDA,1000,7,0.5265000000000001,0.5311547567307899,0.004
rte,White Box,LDA,1000,9,0.5477719999999999,0.5497263120842681,0.0
rte,White Box,LDA,1000,11,0.57498,0.5644378895876383,0.0
rte,White Box,LDA,1000,13,0.6660879999999999,0.672947810977278,0.08
rte,White Box,LDA,1000,15,0.7349360000000001,0.7322408695525353,0.092
rte,White Box,LDA,1000,17,0.773644,0.7589491570318802,0.026
rte,White Box,LDA,1000,19,0.762872,0.7516906179082573,0.09
rte,White Box,LDA,1000,21,0.75726,0.7530592161771397,0.154
rte,White Box,LDA,1000,23,0.7745680000000001,0.7632897619230852,0.07
rte,White Box,LDA,1000,25,0.766676,0.7588701795801216,0.17
rte,White Box,LDA,1000,27,0.7444679999999999,0.7299622090559286,0.122
rte,White Box,LDA,1000,29,0.7585680000000001,0.757981407229222,0.146
rte,White Box,LDA,1000,31,0.7795559999999999,0.7567133382918396,0.002
rte,White Box,PCA,1000,1,0.5003839999999999,0.5027810871372524,0.002
rte,White Box,PCA,1000,3,0.499796,0.5017699729262328,0.002
rte,White Box,PCA,1000,5,0.501184,0.5102541049765589,0.004
rte,White Box,PCA,1000,7,0.5010560000000001,0.5017798737620116,0.002
rte,White Box,PCA,1000,9,0.497876,0.5029581224141186,0.004
rte,White Box,PCA,1000,11,0.503284,0.5012121749454438,0.002
rte,White Box,PCA,1000,13,0.5098400000000001,0.5078374217327046,0.0
rte,White Box,PCA,1000,15,0.5299039999999999,0.5326187759664749,0.002
rte,White Box,PCA,1000,17,0.4854839999999999,0.5154075118107884,0.0
rte,White Box,PCA,1000,19,0.485836,0.5247875480759341,0.004
rte,White Box,PCA,1000,21,0.49330799999999997,0.5370594894703303,0.024
rte,White Box,PCA,1000,23,0.506392,0.5704950349116757,0.058
rte,White Box,PCA,1000,25,0.5366359999999999,0.5657677507085228,0.042
rte,White Box,PCA,1000,27,0.533416,0.5693036244724747,0.024
rte,White Box,PCA,1000,29,0.546616,0.564180252329753,0.03
rte,White Box,PCA,1000,31,0.5446840000000001,0.5583981834808308,0.026
rte,White Box,PCA-G,1000,1,0.502436,0.5028957170837338,0.0
rte,White Box,PCA-G,1000,3,0.49449599999999994,0.48935339345591566,0.0
rte,White Box,PCA-G,1000,5,0.503412,0.524730958350765,0.004
rte,White Box,PCA-G,1000,7,0.5030479999999999,0.5201664189695706,0.004
rte,White Box,PCA-G,1000,9,0.499904,0.523753653789121,0.006
rte,White Box,PCA-G,1000,11,0.5132519999999999,0.5117255309504756,0.0
rte,White Box,PCA-G,1000,13,0.509492,0.5086762315120414,0.0
rte,White Box,PCA-G,1000,15,0.529868,0.5323462203582028,0.002
rte,White Box,PCA-G,1000,17,0.48636,0.5194131677971374,0.0
rte,White Box,PCA-G,1000,19,0.493848,0.5469312415583377,0.002
rte,White Box,PCA-G,1000,21,0.508044,0.5733292278135891,0.054
rte,White Box,PCA-G,1000,23,0.514496,0.5881373061711535,0.044
rte,White Box,PCA-G,1000,25,0.51698,0.5650379785013593,0.02
rte,White Box,PCA-G,1000,27,0.519652,0.5696097049179198,0.022
rte,White Box,PCA-G,1000,29,0.5278320000000001,0.5683672630905201,0.022
rte,White Box,PCA-G,1000,31,0.528632,0.5640344111786985,0.022
rte,White Box,LR-G,1000,1,0.503432,0.5012997578761043,0.0
rte,White Box,LR-G,1000,3,0.49607199999999996,0.49783565826284343,0.006
rte,White Box,LR-G,1000,5,0.5194080000000001,0.5128346883622894,0.0
rte,White Box,LR-G,1000,7,0.561104,0.552124373081269,0.002
rte,White Box,LR-G,1000,9,0.589568,0.5839119976541189,0.002
rte,White Box,LR-G,1000,11,0.699456,0.686497613756486,0.01
rte,White Box,LR-G,1000,13,0.831496,0.828880686804646,0.368
rte,White Box,LR-G,1000,15,0.879572,0.8790721213282684,0.586
rte,White Box,LR-G,1000,17,0.901188,0.898254631520981,0.648
rte,White Box,LR-G,1000,19,0.9010279999999999,0.8975805894650619,0.676
rte,White Box,LR-G,1000,21,0.8946879999999999,0.8915062392751724,0.63
rte,White Box,LR-G,1000,23,0.888088,0.8844277664761486,0.616
rte,White Box,LR-G,1000,25,0.887828,0.882620903288451,0.606
rte,White Box,LR-G,1000,27,0.883944,0.881442212005603,0.54
rte,White Box,LR-G,1000,29,0.8821359999999999,0.8811533812510872,0.542
rte,White Box,LR-G,1000,31,0.874452,0.8736518482650683,0.492
rte,Black Box,BB,2000,N/A,0.6302760000000001,0.611588734143907,0.002
rte,White Box,LR,2000,1,0.5,0.5,0.0
rte,White Box,LR,2000,3,0.5,0.5,0.0
rte,White Box,LR,2000,5,0.515072,0.4954014224438533,0.006
rte,White Box,LR,2000,7,0.588128,0.5714761736574154,0.002
rte,White Box,LR,2000,9,0.607464,0.6125484319612078,0.006
rte,White Box,LR,2000,11,0.690628,0.6894007930757831,0.022
rte,White Box,LR,2000,13,0.82858,0.8316451613762101,0.378
rte,White Box,LR,2000,15,0.874512,0.8747472736152683,0.504
rte,White Box,LR,2000,17,0.88516,0.8824166669613707,0.6
rte,White Box,LR,2000,19,0.875696,0.8710953895535445,0.53
rte,White Box,LR,2000,21,0.863452,0.8618533953445742,0.45
rte,White Box,LR,2000,23,0.8494959999999999,0.8470744313071152,0.416
rte,White Box,LR,2000,25,0.843848,0.8394250187455755,0.402
rte,White Box,LR,2000,27,0.83206,0.8201258778891308,0.31
rte,White Box,LR,2000,29,0.8304440000000001,0.8187764210475994,0.336
rte,White Box,LR,2000,31,0.8277959999999999,0.8216693941055624,0.222
rte,White Box,DIM,2000,1,0.5029999999999999,0.5024136068581937,0.0
rte,White Box,DIM,2000,3,0.49441999999999997,0.4882674255658217,0.0
rte,White Box,DIM,2000,5,0.505512,0.5138581957032713,0.004
rte,White Box,DIM,2000,7,0.512252,0.5251723194826314,0.01
rte,White Box,DIM,2000,9,0.507884,0.534932011731934,0.004
rte,White Box,DIM,2000,11,0.538996,0.5496167779222946,0.0
rte,White Box,DIM,2000,13,0.605196,0.6345536343518161,0.06
rte,White Box,DIM,2000,15,0.732976,0.7230897538872469,0.04
rte,White Box,DIM,2000,17,0.7330920000000001,0.7219196400389299,0.058
rte,White Box,DIM,2000,19,0.697588,0.7004935518554498,0.04
rte,White Box,DIM,2000,21,0.692972,0.6971004879602081,0.04
rte,White Box,DIM,2000,23,0.699172,0.698189383675833,0.038
rte,White Box,DIM,2000,25,0.7145000000000001,0.7068631535355383,0.04
rte,White Box,DIM,2000,27,0.712352,0.7058826860502532,0.054
rte,White Box,DIM,2000,29,0.7096799999999999,0.7038302763232561,0.028
rte,White Box,DIM,2000,31,0.714032,0.7060804317568292,0.026
rte,White Box,LAT,2000,1,0.50036,0.5030677817500522,0.002
rte,White Box,LAT,2000,3,0.499724,0.5017030760728023,0.002
rte,White Box,LAT,2000,5,0.5010840000000001,0.5131189393747873,0.006
rte,White Box,LAT,2000,7,0.5019480000000001,0.5020563145718681,0.002
rte,White Box,LAT,2000,9,0.502068,0.502890054174686,0.002
rte,White Box,LAT,2000,11,0.50504,0.5001945755281122,0.002
rte,White Box,LAT,2000,13,0.509988,0.5067295972070764,0.0
rte,White Box,LAT,2000,15,0.527616,0.5283519898376301,0.002
rte,White Box,LAT,2000,17,0.492148,0.528028566674589,0.0
rte,White Box,LAT,2000,19,0.5151159999999999,0.5639215202194116,0.02
rte,White Box,LAT,2000,21,0.5056879999999999,0.5666438536731873,0.038
rte,White Box,LAT,2000,23,0.509768,0.5804748377077941,0.06
rte,White Box,LAT,2000,25,0.522872,0.5621060595666173,0.02
rte,White Box,LAT,2000,27,0.526356,0.5693347068877299,0.026
rte,White Box,LAT,2000,29,0.5480160000000001,0.5667275591312578,0.03
rte,White Box,LAT,2000,31,0.539064,0.5574509517304973,0.026
rte,White Box,CCS,2000,1,0.501886,0.5041524490029905,0.0
rte,White Box,CCS,2000,3,0.49351200000000006,0.4885997772031494,0.0
rte,White Box,CCS,2000,5,0.503304,0.5255259294279092,0.006
rte,White Box,CCS,2000,7,0.506804,0.5280895487712025,0.006
rte,White Box,CCS,2000,9,0.50353,0.5218347095566435,0.002
rte,White Box,CCS,2000,11,0.5138159999999999,0.5116247907052297,0.002
rte,White Box,CCS,2000,13,0.513188,0.5150537599671434,0.002
rte,White Box,CCS,2000,15,0.49712,0.4893319850963847,0.0
rte,White Box,CCS,2000,17,0.48904400000000003,0.49530992850566247,0.004
rte,White Box,CCS,2000,19,0.491064,0.5114165493969163,0.0
rte,White Box,CCS,2000,21,0.5134799999999999,0.5408778034972455,0.002
rte,White Box,CCS,2000,23,0.5254099999999999,0.57391411934331,0.038
rte,White Box,CCS,2000,25,0.501788,0.5337292380857787,0.006
rte,White Box,CCS,2000,27,0.506884,0.5346619432903821,0.006
rte,White Box,CCS,2000,29,0.5281899999999999,0.5594073294971074,0.008
rte,White Box,CCS,2000,31,0.518112,0.5466638118479815,0.01
rte,White Box,LDA,2000,1,0.501656,0.5050199246773415,0.002
rte,White Box,LDA,2000,3,0.5078,0.5053086827441957,0.002
rte,White Box,LDA,2000,5,0.515268,0.5162968383174277,0.004
rte,White Box,LDA,2000,7,0.537712,0.5426542468266062,0.02
rte,White Box,LDA,2000,9,0.536592,0.5344380694899261,0.008
rte,White Box,LDA,2000,11,0.567664,0.561755559593581,0.006
rte,White Box,LDA,2000,13,0.658484,0.6437063501484885,0.002
rte,White Box,LDA,2000,15,0.7193160000000001,0.7020111252683296,0.036
rte,White Box,LDA,2000,17,0.7505440000000001,0.7531142798065138,0.162
rte,White Box,LDA,2000,19,0.7483080000000001,0.7342311691905625,0.024
rte,White Box,LDA,2000,21,0.7492599999999999,0.7385252693552341,0.048
rte,White Box,LDA,2000,23,0.7360720000000001,0.7243111905249335,0.076
rte,White Box,LDA,2000,25,0.7410919999999999,0.7304149598145204,0.054
rte,White Box,LDA,2000,27,0.736132,0.72764525297441,0.128
rte,White Box,LDA,2000,29,0.742884,0.7130454652960487,0.028
rte,White Box,LDA,2000,31,0.74306,0.7192945784169777,0.002
rte,White Box,PCA,2000,1,0.500396,0.503014279717816,0.002
rte,White Box,PCA,2000,3,0.499844,0.5017074729661251,0.002
rte,White Box,PCA,2000,5,0.501332,0.5132486342490811,0.006
rte,White Box,PCA,2000,7,0.501004,0.502246076502129,0.002
rte,White Box,PCA,2000,9,0.502172,0.502576402487302,0.002
rte,White Box,PCA,2000,11,0.504184,0.5010431296494327,0.002
rte,White Box,PCA,2000,13,0.5096480000000001,0.5071977539033676,0.0
rte,White Box,PCA,2000,15,0.5288360000000001,0.5319107407164958,0.002
rte,White Box,PCA,2000,17,0.510928,0.5508793967732603,0.012
rte,White Box,PCA,2000,19,0.4949120000000001,0.5505058454699107,0.004
rte,White Box,PCA,2000,21,0.50272,0.5599111163366299,0.036
rte,White Box,PCA,2000,23,0.516056,0.5910054617024281,0.042
rte,White Box,PCA,2000,25,0.523264,0.5640638637815454,0.02
rte,White Box,PCA,2000,27,0.519716,0.5677392861437622,0.028
rte,White Box,PCA,2000,29,0.536496,0.565433811557875,0.026
rte,White Box,PCA,2000,31,0.537864,0.5602288562100728,0.026
rte,White Box,PCA-G,2000,1,0.502356,0.5028171835711639,0.0
rte,White Box,PCA-G,2000,3,0.49468399999999996,0.48953783790391214,0.0
rte,White Box,PCA-G,2000,5,0.503504,0.5247815436226538,0.004
rte,White Box,PCA-G,2000,7,0.50312,0.5204144938423847,0.004
rte,White Box,PCA-G,2000,9,0.49983999999999995,0.5234790106039318,0.006
rte,White Box,PCA-G,2000,11,0.51326,0.5116885115844092,0.0
rte,White Box,PCA-G,2000,13,0.509528,0.5087917161668204,0.0
rte,White Box,PCA-G,2000,15,0.5289320000000001,0.5315632429573292,0.002
rte,White Box,PCA-G,2000,17,0.511566,0.549397407956097,0.006
rte,White Box,PCA-G,2000,19,0.49762000000000006,0.5561656354149931,0.002
rte,White Box,PCA-G,2000,21,0.51086,0.57937948975992,0.058
rte,White Box,PCA-G,2000,23,0.517388,0.5936331155073202,0.046
rte,White Box,PCA-G,2000,25,0.511384,0.5626020726372993,0.02
rte,White Box,PCA-G,2000,27,0.5140640000000001,0.5676613499449967,0.02
rte,White Box,PCA-G,2000,29,0.52226,0.5657323857050549,0.02
rte,White Box,PCA-G,2000,31,0.523808,0.563425614858697,0.024
rte,White Box,LR-G,2000,1,0.5,0.5,0.0
rte,White Box,LR-G,2000,3,0.5,0.5,0.0
rte,White Box,LR-G,2000,5,0.527984,0.5302126465096053,0.004
rte,White Box,LR-G,2000,7,0.593456,0.584741724942371,0.004
rte,White Box,LR-G,2000,9,0.620636,0.6103667566247293,0.01
rte,White Box,LR-G,2000,11,0.7447839999999999,0.7395532907483195,0.026
rte,White Box,LR-G,2000,13,0.8601639999999999,0.8616145158346787,0.488
rte,White Box,LR-G,2000,15,0.8949,0.8981086183722442,0.622
rte,White Box,LR-G,2000,17,0.910672,0.9121784917016531,0.708
rte,White Box,LR-G,2000,19,0.907532,0.9091673354483736,0.688
rte,White Box,LR-G,2000,21,0.903068,0.9034188166402032,0.62
rte,White Box,LR-G,2000,23,0.899968,0.899918481918855,0.614
rte,White Box,LR-G,2000,25,0.9016360000000001,0.9017155912376636,0.64
rte,White Box,LR-G,2000,27,0.9019039999999999,0.9024253319373684,0.65
rte,White Box,LR-G,2000,29,0.902604,0.9033796089687084,0.628
rte,White Box,LR-G,2000,31,0.894504,0.895729881866848,0.612
rte,Black Box,BB,3980,N/A,0.6333,0.6155488935001987,0.0
rte,White Box,LR,3980,1,0.5,0.5,0.0
rte,White Box,LR,3980,3,0.5,0.5,0.0
rte,White Box,LR,3980,5,0.5490679999999999,0.5545950146450154,0.018
rte,White Box,LR,3980,7,0.612212,0.6011173897583465,0.002
rte,White Box,LR,3980,9,0.6327,0.6395151709079734,0.044
rte,White Box,LR,3980,11,0.7285759999999999,0.7348735151433738,0.184
rte,White Box,LR,3980,13,0.8488600000000001,0.8548348675494829,0.37
rte,White Box,LR,3980,15,0.8938560000000001,0.8895661352536913,0.55
rte,White Box,LR,3980,17,0.901796,0.9029152574637587,0.634
rte,White Box,LR,3980,19,0.8946839999999999,0.8985155076028559,0.656
rte,White Box,LR,3980,21,0.880668,0.8829924981929832,0.594
rte,White Box,LR,3980,23,0.8698119999999999,0.8679717167887631,0.53
rte,White Box,LR,3980,25,0.8609159999999998,0.8591277064335944,0.402
rte,White Box,LR,3980,27,0.8463280000000001,0.8384174586097052,0.314
rte,White Box,LR,3980,29,0.842624,0.8353885472149313,0.296
rte,White Box,LR,3980,31,0.838872,0.8329392234989764,0.284
rte,White Box,DIM,3980,1,0.502264,0.5025450096544768,0.0
rte,White Box,DIM,3980,3,0.49536,0.4859388120187572,0.0
rte,White Box,DIM,3980,5,0.506648,0.5098208605876627,0.004
rte,White Box,DIM,3980,7,0.51624,0.5280620134581797,0.008
rte,White Box,DIM,3980,9,0.508936,0.5365206635528403,0.018
rte,White Box,DIM,3980,11,0.539316,0.5538224330445786,0.0
rte,White Box,DIM,3980,13,0.60324,0.6314845558964228,0.092
rte,White Box,DIM,3980,15,0.743652,0.7333667228236735,0.04
rte,White Box,DIM,3980,17,0.738024,0.7250613872175853,0.06
rte,White Box,DIM,3980,19,0.7002120000000001,0.7023961420892064,0.092
rte,White Box,DIM,3980,21,0.6955119999999999,0.6986593364577942,0.042
rte,White Box,DIM,3980,23,0.701456,0.6997890695767399,0.038
rte,White Box,DIM,3980,25,0.716756,0.7087038254850213,0.04
rte,White Box,DIM,3980,27,0.71488,0.7078235701054634,0.054
rte,White Box,DIM,3980,29,0.7121080000000001,0.7059081660611493,0.028
rte,White Box,DIM,3980,31,0.716656,0.7082061059854465,0.024
rte,White Box,LAT,3980,1,0.500344,0.5030671976854966,0.002
rte,White Box,LAT,3980,3,0.499756,0.5023087880319073,0.002
rte,White Box,LAT,3980,5,0.500948,0.5104819385322277,0.006
rte,White Box,LAT,3980,7,0.500984,0.5021107936858038,0.002
rte,White Box,LAT,3980,9,0.5020560000000001,0.5025351213938144,0.002
rte,White Box,LAT,3980,11,0.5043799999999999,0.49956180516583815,0.0
rte,White Box,LAT,3980,13,0.509752,0.5078829697979976,0.0
rte,White Box,LAT,3980,15,0.5282399999999999,0.5337030027770184,0.004
rte,White Box,LAT,3980,17,0.518416,0.5526757935527471,0.014
rte,White Box,LAT,3980,19,0.500248,0.563999712736986,0.018
rte,White Box,LAT,3980,21,0.5055639999999999,0.5683350929237866,0.056
rte,White Box,LAT,3980,23,0.514372,0.5876098141694452,0.038
rte,White Box,LAT,3980,25,0.524636,0.5641777747267548,0.02
rte,White Box,LAT,3980,27,0.51956,0.5673357305916019,0.028
rte,White Box,LAT,3980,29,0.5375,0.5666655655413873,0.022
rte,White Box,LAT,3980,31,0.538148,0.5608668175365971,0.024
rte,White Box,CCS,3980,1,0.501954,0.5042563016731034,0.0
rte,White Box,CCS,3980,3,0.4950959999999999,0.49286680954732,0.0
rte,White Box,CCS,3980,5,0.503422,0.5255268099052279,0.006
rte,White Box,CCS,3980,7,0.506576,0.5282714658366177,0.006
rte,White Box,CCS,3980,9,0.503452,0.523869761377205,0.002
rte,White Box,CCS,3980,11,0.514104,0.5107478194401461,0.0
rte,White Box,CCS,3980,13,0.513504,0.5169327690889574,0.006
rte,White Box,CCS,3980,15,0.482308,0.4764963354963657,0.0
rte,White Box,CCS,3980,17,0.49182800000000004,0.4978961238174376,0.004
rte,White Box,CCS,3980,19,0.4935240000000001,0.5116229114959776,0.0
rte,White Box,CCS,3980,21,0.516716,0.5583350359756125,0.01
rte,White Box,CCS,3980,23,0.5235339999999999,0.565078676863094,0.008
rte,White Box,CCS,3980,25,0.522804,0.5559947524730575,0.018
rte,White Box,CCS,3980,27,0.5161439999999999,0.5493818645485666,0.006
rte,White Box,CCS,3980,29,0.575572,0.5786046462479324,0.02
rte,White Box,CCS,3980,31,0.49494,0.5224115861079883,0.004
rte,White Box,LDA,3980,1,0.50182,0.5027956774413127,0.0
rte,White Box,LDA,3980,3,0.496108,0.4975754866331985,0.0
rte,White Box,LDA,3980,5,0.5045520000000001,0.5084146673311427,0.002
rte,White Box,LDA,3980,7,0.506372,0.5082576380528474,0.0
rte,White Box,LDA,3980,9,0.502072,0.5033411992713627,0.002
rte,White Box,LDA,3980,11,0.512548,0.5154451579239138,0.006
rte,White Box,LDA,3980,13,0.535104,0.5290061744865611,0.004
rte,White Box,LDA,3980,15,0.5776479999999999,0.5693778567307909,0.004
rte,White Box,LDA,3980,17,0.528396,0.52398343617618,0.0
rte,White Box,LDA,3980,19,0.5556279999999999,0.5483823427016035,0.008
rte,White Box,LDA,3980,21,0.570344,0.5647718026373538,0.002
rte,White Box,LDA,3980,23,0.558832,0.5627494498035188,0.01
rte,White Box,LDA,3980,25,0.5511119999999999,0.5430965937777199,0.0
rte,White Box,LDA,3980,27,0.573012,0.5806078072184694,0.018
rte,White Box,LDA,3980,29,0.53654,0.5417030187249569,0.002
rte,White Box,LDA,3980,31,0.552316,0.5465873931377139,0.002
rte,White Box,PCA,3980,1,0.500332,0.50297492106534,0.002
rte,White Box,PCA,3980,3,0.499864,0.5019918925620493,0.002
rte,White Box,PCA,3980,5,0.5011639999999999,0.5116955457921986,0.006
rte,White Box,PCA,3980,7,0.500992,0.502309667651351,0.002
rte,White Box,PCA,3980,9,0.502364,0.5025495083211883,0.002
rte,White Box,PCA,3980,11,0.50364,0.5000015445659743,0.0
rte,White Box,PCA,3980,13,0.509336,0.507224272993459,0.0
rte,White Box,PCA,3980,15,0.529532,0.5327725887818349,0.002
rte,White Box,PCA,3980,17,0.511984,0.5516535220468541,0.012
rte,White Box,PCA,3980,19,0.49589999999999995,0.554162644174333,0.004
rte,White Box,PCA,3980,21,0.5041519999999999,0.5640862011039866,0.038
rte,White Box,PCA,3980,23,0.516796,0.5930155505017513,0.042
rte,White Box,PCA,3980,25,0.523088,0.5642064607199688,0.02
rte,White Box,PCA,3980,27,0.51906,0.568641489482647,0.028
rte,White Box,PCA,3980,29,0.53618,0.5661532483964283,0.026
rte,White Box,PCA,3980,31,0.5382480000000001,0.5607906953950486,0.024
rte,White Box,PCA-G,3980,1,0.50234,0.5028314421819318,0.0
rte,White Box,PCA-G,3980,3,0.49459,0.4894706581665804,0.0
rte,White Box,PCA-G,3980,5,0.503344,0.5247094834040693,0.004
rte,White Box,PCA-G,3980,7,0.5029920000000001,0.5202820476347594,0.004
rte,White Box,PCA-G,3980,9,0.499792,0.523481761491776,0.006
rte,White Box,PCA-G,3980,11,0.5133,0.5115997824077054,0.0
rte,White Box,PCA-G,3980,13,0.5093840000000001,0.508533693972336,0.0
rte,White Box,PCA-G,3980,15,0.529668,0.5324506337509075,0.002
rte,White Box,PCA-G,3980,17,0.513116,0.5501249172183684,0.006
rte,White Box,PCA-G,3980,19,0.497416,0.5577503964043058,0.002
rte,White Box,PCA-G,3980,21,0.510888,0.5803904943600889,0.058
rte,White Box,PCA-G,3980,23,0.517016,0.593704700102584,0.046
rte,White Box,PCA-G,3980,25,0.5127,0.5635154864506666,0.02
rte,White Box,PCA-G,3980,27,0.515196,0.5684910231531188,0.022
rte,White Box,PCA-G,3980,29,0.5235479999999999,0.5666190264579853,0.02
rte,White Box,PCA-G,3980,31,0.525292,0.5639698900642551,0.024
rte,White Box,LR-G,3980,1,0.5,0.5,0.0
rte,White Box,LR-G,3980,3,0.5,0.5,0.0
rte,White Box,LR-G,3980,5,0.587728,0.5828472887924226,0.018
rte,White Box,LR-G,3980,7,0.61656,0.6102320201271173,0.0
