Dataset,Method,Layer,Metric,Mean A,Mean B,W-Statistic,P-Value,Significant (p<0.05)
arc_easy,DIM,29,AUC,0.8450933333333334,0.8443877333333334,30.0,3.7904828786849976e-06,True
arc_easy,DIM,29,Macro F1,0.7593973958482334,0.763008416117808,5.0,6.521320564544369e-06,True
arc_easy,DIM,31,AUC,0.8421322666666667,0.8417648000000001,109.0,0.011077101410268986,True
arc_easy,DIM,31,Macro F1,0.7494412170959313,0.7523810314522096,4.0,8.804538063577626e-06,True
arc_easy,LAT,1,AUC,0.5054082666666667,0.4944112,155.0,0.11417667381465435,False
arc_easy,LAT,1,Macro F1,0.5036876000593734,0.4951748983655006,144.0,0.06989291124045849,False
arc_easy,LAT,3,AUC,0.5100437333333334,0.48975840000000004,124.0,0.024786051362752914,True
arc_easy,LAT,3,Macro F1,0.5066133091401238,0.4943756627359122,122.0,0.022098854184150696,True
arc_easy,LAT,5,AUC,0.5095253333333334,0.5095013333333334,209.0,0.6288339286813942,False
arc_easy,LAT,5,Macro F1,0.5066518550666523,0.5064736182864029,202.0,0.5425279382616282,False
arc_easy,LAT,7,AUC,0.5032682666666666,0.5050410666666667,31.0,4.421919584274292e-06,True
arc_easy,LAT,7,Macro F1,0.49927895216262275,0.5007702877536213,165.0,0.17059839516878128,False
arc_easy,LAT,9,AUC,0.5053658666666668,0.4951791999999999,190.0,0.39305018074810505,False
arc_easy,LAT,9,Macro F1,0.5117199994795912,0.4908005484067729,118.0,0.017453668639063835,True
arc_easy,LAT,11,AUC,0.49976533333333334,0.5002709333333334,172.0,0.21334596934465522,False
arc_easy,LAT,11,Macro F1,0.4911688846793006,0.49979431148957854,20.0,6.910413503646851e-07,True
arc_easy,LAT,13,AUC,0.49995413333333333,0.49953973333333335,152.5,0.09986454658599786,False
arc_easy,LAT,13,Macro F1,0.49508134374993007,0.492203947305801,105.0,0.007612137123942375,True
arc_easy,LAT,15,AUC,0.5028469333333334,0.5025290666666666,162.0,0.15188691951334476,False
arc_easy,LAT,15,Macro F1,0.5011968098693518,0.49825267389260747,85.0,0.001718590036034584,True
arc_easy,LAT,17,AUC,0.5164549333333334,0.5328063999999999,0.0,1.862645149230957e-09,True
arc_easy,LAT,17,Macro F1,0.527917967464745,0.5272978904072588,192.0,0.4161298982799053,False
arc_easy,LAT,19,AUC,0.5137712,0.5413744,0.0,1.7333066441991056e-06,True
arc_easy,LAT,19,Macro F1,0.5182720877314161,0.5278558864812027,6.0,2.60770320892334e-08,True
arc_easy,LAT,21,AUC,0.5140261333333334,0.5357280000000001,0.0,1.862645149230957e-09,True
arc_easy,LAT,21,Macro F1,0.5138842450290039,0.5241450465982,12.0,1.30385160446167e-07,True
arc_easy,LAT,23,AUC,0.5204538666666666,0.5375322666666666,0.0,1.7333066441991056e-06,True
arc_easy,LAT,23,Macro F1,0.5209912960984445,0.5293181890096246,6.0,2.60770320892334e-08,True
arc_easy,LAT,25,AUC,0.5036602666666666,0.5524613333333334,0.0,1.862645149230957e-09,True
arc_easy,LAT,25,Macro F1,0.5093678802792728,0.5405134990395157,0.0,1.862645149230957e-09,True
arc_easy,LAT,27,AUC,0.528432,0.6172816000000001,0.0,1.7333066441991056e-06,True
arc_easy,LAT,27,Macro F1,0.516286693658476,0.5746497549992313,0.0,1.862645149230957e-09,True
arc_easy,LAT,29,AUC,0.5482682666666666,0.6134016,0.0,1.862645149230957e-09,True
arc_easy,LAT,29,Macro F1,0.5391273153743659,0.5688192194597828,0.0,1.862645149230957e-09,True
arc_easy,LAT,31,AUC,0.6111813333333334,0.6279226666666666,0.0,1.862645149230957e-09,True
arc_easy,LAT,31,Macro F1,0.5740741074929062,0.5862718300106449,0.0,1.862645149230957e-09,True
arc_easy,CCS,1,AUC,0.49043386666666666,0.4904938666666666,207.0,0.6120056137442589,False
arc_easy,CCS,1,Macro F1,0.4889551070035285,0.4855975314853137,73.0,0.00178075699491497,True
arc_easy,CCS,3,AUC,0.5202397333333333,0.47653840000000003,27.0,2.348795533180237e-06,True
arc_easy,CCS,3,Macro F1,0.5228041976728414,0.47949369308555545,7.0,3.5390257835388184e-08,True
arc_easy,CCS,5,AUC,0.5083264000000001,0.5043397333333334,75.5,0.0012408728031873988,True
arc_easy,CCS,5,Macro F1,0.4900023928988906,0.49600748202317324,85.0,0.001718590036034584,True
arc_easy,CCS,7,AUC,0.5221210666666666,0.4889328,4.0,1.30385160446167e-08,True
arc_easy,CCS,7,Macro F1,0.5075022888691868,0.48594499898007726,29.0,3.2391399145126343e-06,True
arc_easy,CCS,9,AUC,0.4895178666666667,0.5051853333333333,44.0,2.6885420083999634e-05,True
arc_easy,CCS,9,Macro F1,0.4906767135870387,0.5008108577632385,68.0,0.0003800932317972183,True
arc_easy,CCS,11,AUC,0.6772832000000001,0.7058288000000001,0.0,1.862645149230957e-09,True
arc_easy,CCS,11,Macro F1,0.6293952200519427,0.6554903531718019,8.0,4.6566128730773926e-08,True
arc_easy,CCS,13,AUC,0.7537648000000001,0.7789189333333332,0.0,1.862645149230957e-09,True
arc_easy,CCS,13,Macro F1,0.6771759539553466,0.6980813596504363,1.0,3.725290298461914e-09,True
arc_easy,CCS,15,AUC,0.8275898666666668,0.8198256,35.0,7.994472980499268e-06,True
arc_easy,CCS,15,Macro F1,0.7190717318219485,0.7280436827967609,41.0,0.00013536081360538934,True
arc_easy,CCS,17,AUC,0.8571936,0.8529685333333332,118.0,0.017453668639063835,True
arc_easy,CCS,17,Macro F1,0.7608238790947918,0.7802251203433793,6.0,2.60770320892334e-08,True
arc_easy,CCS,19,AUC,0.8708176000000001,0.8770938666666666,0.0,1.7333066441991056e-06,True
arc_easy,CCS,19,Macro F1,0.7805666410411416,0.7846337923198434,62.0,0.0013237952027345071,True
arc_easy,CCS,21,AUC,0.8787914666666665,0.8747749333333331,17.0,3.855675458908081e-07,True
arc_easy,CCS,21,Macro F1,0.7990537272154784,0.7948302502886448,96.0,0.004031794145703316,True
arc_easy,CCS,23,AUC,0.8689882666666668,0.8738805333333334,9.0,6.146728992462158e-08,True
arc_easy,CCS,23,Macro F1,0.7873196544532607,0.777797253181383,35.0,7.994472980499268e-06,True
arc_easy,CCS,25,AUC,0.8862250666666668,0.8802405333333332,18.0,4.7124922275543213e-07,True
arc_easy,CCS,25,Macro F1,0.7995749747248636,0.7933032330346649,105.0,0.007612137123942375,True
arc_easy,CCS,27,AUC,0.8859162666666669,0.8739749333333333,0.0,1.862645149230957e-09,True
arc_easy,CCS,27,Macro F1,0.8079785470186742,0.795736335904783,8.0,4.6566128730773926e-08,True
arc_easy,CCS,29,AUC,0.8657210666666667,0.8726298666666666,31.0,4.421919584274292e-06,True
arc_easy,CCS,29,Macro F1,0.7848273243369662,0.7929530624017783,74.0,0.0006665531545877457,True
arc_easy,CCS,31,AUC,0.8653322666666667,0.8720992,21.0,8.326023817062378e-07,True
arc_easy,CCS,31,Macro F1,0.7726806349433571,0.7849066884008458,37.0,1.0609626770019531e-05,True
arc_easy,LDA,1,AUC,0.5326794666666667,0.5120874666666667,35.0,7.994472980499268e-06,True
arc_easy,LDA,1,Macro F1,0.5256418133143284,0.5038549795354712,27.0,2.348795533180237e-06,True
arc_easy,LDA,3,AUC,0.5249274666666667,0.5199466666666667,163.0,0.15794767439365387,False
arc_easy,LDA,3,Macro F1,0.5252443112069412,0.5062222607749838,52.0,7.056817412376404e-05,True
arc_easy,LDA,5,AUC,0.5618986666666667,0.5529925333333333,136.0,0.047259049490094185,True
arc_easy,LDA,5,Macro F1,0.5382888031486018,0.5353662455733444,200.0,0.5158484429121017,False
arc_easy,LDA,7,AUC,0.5499632,0.5420368000000001,142.0,0.0635564886033535,False
arc_easy,LDA,7,Macro F1,0.5282627486239723,0.5370715975476494,132.0,0.03841841779649258,True
arc_easy,LDA,9,AUC,0.5804789333333333,0.5848757333333334,196.0,0.46454504504799843,False
arc_easy,LDA,9,Macro F1,0.54484189842339,0.5579088335264575,69.0,0.0004183966666460037,True
arc_easy,LDA,11,AUC,0.6429184,0.6006949333333333,1.0,3.725290298461914e-09,True
arc_easy,LDA,11,Macro F1,0.6081949463143622,0.5529872477748808,0.0,1.862645149230957e-09,True
arc_easy,LDA,13,AUC,0.6656256000000002,0.6726943999999999,151.0,0.09610157273709774,False
arc_easy,LDA,13,Macro F1,0.6094108433190915,0.6258237656960507,69.0,0.0004183966666460037,True
arc_easy,LDA,15,AUC,0.7192832,0.6924453333333332,12.0,5.748385897965446e-06,True
arc_easy,LDA,15,Macro F1,0.6565132922020614,0.6248424901251661,11.0,1.0244548320770264e-07,True
arc_easy,LDA,17,AUC,0.7225765333333333,0.7268570666666666,167.0,0.18396909348666668,False
arc_easy,LDA,17,Macro F1,0.6627928061787173,0.6644297192297022,176.0,0.25343610532581806,False
arc_easy,LDA,19,AUC,0.7617333333333334,0.7325013333333333,3.0,9.313225746154785e-09,True
arc_easy,LDA,19,Macro F1,0.6980700480880877,0.6804567835785451,55.0,9.90256667137146e-05,True
arc_easy,LDA,21,AUC,0.7849904,0.7356106666666666,0.0,1.862645149230957e-09,True
arc_easy,LDA,21,Macro F1,0.7060574674717388,0.6632466892699576,0.0,1.862645149230957e-09,True
arc_easy,LDA,23,AUC,0.7775344000000001,0.7324693333333333,0.0,1.862645149230957e-09,True
arc_easy,LDA,23,Macro F1,0.6999586823969144,0.6709450274088251,5.0,1.862645149230957e-08,True
arc_easy,LDA,25,AUC,0.7703338666666667,0.7482016000000001,11.0,1.0244548320770264e-07,True
arc_easy,LDA,25,Macro F1,0.7144862838934736,0.6887283134600372,2.0,5.587935447692871e-09,True
arc_easy,LDA,27,AUC,0.7493034666666667,0.7401471999999998,107.0,0.008705463260412216,True
arc_easy,LDA,27,Macro F1,0.6857584006566751,0.6661208994380327,30.0,3.7904828786849976e-06,True
arc_easy,LDA,29,AUC,0.7477391999999999,0.7293925333333333,21.0,8.326023817062378e-07,True
arc_easy,LDA,29,Macro F1,0.6700456468615457,0.6538558446225344,35.0,7.994472980499268e-06,True
arc_easy,LDA,31,AUC,0.7403466666666668,0.7171487999999999,20.0,6.910413503646851e-07,True
arc_easy,LDA,31,Macro F1,0.6803124020062605,0.6496060008288284,2.0,5.587935447692871e-09,True
arc_easy,PCA,1,AUC,0.5054805333333333,0.49453546666666665,155.0,0.11417667381465435,False
arc_easy,PCA,1,Macro F1,0.5047298082076197,0.49289576912944205,127.0,0.029325857758522034,True
arc_easy,PCA,3,AUC,0.5104864,0.48936213333333334,121.0,0.02084985189139843,True
arc_easy,PCA,3,Macro F1,0.5040715729713116,0.4909169075621322,122.0,0.022098854184150696,True
arc_easy,PCA,5,AUC,0.5092389333333334,0.5095754666666666,120.5,0.021238651686762876,True
arc_easy,PCA,5,Macro F1,0.5026279570351717,0.5052577076682037,150.0,0.09194962680339813,False
arc_easy,PCA,7,AUC,0.5036400000000001,0.5042016,108.0,0.009301122277975082,True
arc_easy,PCA,7,Macro F1,0.4991930492873636,0.4997647700965061,196.0,0.46454504504799843,False
arc_easy,PCA,9,AUC,0.5054144,0.5048725333333334,134.5,0.04382606616473386,True
arc_easy,PCA,9,Macro F1,0.5054655247686919,0.511033461947592,55.0,9.90256667137146e-05,True
arc_easy,PCA,11,AUC,0.49959253333333337,0.4994245333333333,199.0,0.5027610473334789,False
arc_easy,PCA,11,Macro F1,0.48899683703363384,0.49367440131042223,43.0,2.366676926612854e-05,True
arc_easy,PCA,13,AUC,0.4996912,0.4996373333333334,205.0,0.583757072687149,False
arc_easy,PCA,13,Macro F1,0.4920424030767144,0.4944345853128623,34.0,7.252170003228448e-05,True
arc_easy,PCA,15,AUC,0.5023733333333333,0.5028597333333332,72.0,0.0009623594493543485,True
arc_easy,PCA,15,Macro F1,0.5002164072590851,0.4982516023899774,108.0,0.009301122277975082,True
arc_easy,PCA,17,AUC,0.5177690666666667,0.5280901333333332,0.0,1.862645149230957e-09,True
arc_easy,PCA,17,Macro F1,0.5254204482708548,0.5245720281620455,173.0,0.3359328511803926,False
arc_easy,PCA,19,AUC,0.5212357333333333,0.5432336000000001,0.0,1.732216233144114e-06,True
arc_easy,PCA,19,Macro F1,0.5262313548818975,0.5328393187214311,37.0,1.0609626770019531e-05,True
arc_easy,PCA,21,AUC,0.5139557333333334,0.5408501333333333,0.0,1.732216233144114e-06,True
arc_easy,PCA,21,Macro F1,0.5172243377945894,0.5273353246052614,9.0,6.146728992462158e-08,True
arc_easy,PCA,23,AUC,0.5186693333333334,0.5588885333333332,0.0,1.862645149230957e-09,True
arc_easy,PCA,23,Macro F1,0.5197689230456819,0.5377363126852842,0.0,1.862645149230957e-09,True
arc_easy,PCA,25,AUC,0.5198309333333333,0.5561093333333335,0.0,1.862645149230957e-09,True
arc_easy,PCA,25,Macro F1,0.5140835794425527,0.5435874080072833,0.0,1.862645149230957e-09,True
arc_easy,PCA,27,AUC,0.5443792,0.5955359999999998,0.0,1.862645149230957e-09,True
arc_easy,PCA,27,Macro F1,0.5288857971382375,0.5607256916844958,0.0,1.862645149230957e-09,True
arc_easy,PCA,29,AUC,0.5515925333333332,0.6033205333333335,0.0,1.7333066441991056e-06,True
arc_easy,PCA,29,Macro F1,0.5472845110858625,0.5674705688122752,0.0,1.862645149230957e-09,True
arc_easy,PCA,31,AUC,0.5887328000000001,0.6469626666666667,0.0,1.862645149230957e-09,True
arc_easy,PCA,31,Macro F1,0.5569907341480654,0.6048357721637394,0.0,1.862645149230957e-09,True
arc_easy,PCA-G,1,AUC,0.5124058666666667,0.48824746666666663,104.0,0.007111456245183945,True
arc_easy,PCA-G,1,Macro F1,0.5095087295438728,0.4912575791271385,107.0,0.008705463260412216,True
arc_easy,PCA-G,3,AUC,0.5221861333333334,0.48186719999999994,24.0,1.4193356037139893e-06,True
arc_easy,PCA-G,3,Macro F1,0.5131677751547626,0.4977962703196567,108.0,0.009301122277975082,True
arc_easy,PCA-G,5,AUC,0.5159216,0.4880746666666667,57.0,0.00012333691120147705,True
arc_easy,PCA-G,5,Macro F1,0.5066721242857795,0.49613910275150713,136.0,0.047259049490094185,True
arc_easy,PCA-G,7,AUC,0.5008912,0.5007696,220.0,0.8078304156661034,False
arc_easy,PCA-G,7,Macro F1,0.5002686503861221,0.4974654674919991,118.0,0.017453668639063835,True
arc_easy,PCA-G,9,AUC,0.5049669333333333,0.49783466666666665,179.0,0.28008678182959557,False
arc_easy,PCA-G,9,Macro F1,0.500030104349878,0.5026261385780103,185.0,0.48220904503166206,False
arc_easy,PCA-G,11,AUC,0.5258538666666667,0.5202170666666667,0.0,1.862645149230957e-09,True
arc_easy,PCA-G,11,Macro F1,0.5209114389716594,0.5184944681835024,109.0,0.03231326680260798,True
arc_easy,PCA-G,13,AUC,0.7257973333333333,0.6729242666666668,0.0,1.862645149230957e-09,True
arc_easy,PCA-G,13,Macro F1,0.6524446730292173,0.61305768717776,0.0,1.862645149230957e-09,True
arc_easy,PCA-G,15,AUC,0.7607695999999999,0.7080655999999999,0.0,1.862645149230957e-09,True
arc_easy,PCA-G,15,Macro F1,0.6970580090805389,0.6451920944364761,0.0,1.862645149230957e-09,True
arc_easy,PCA-G,17,AUC,0.8255381333333333,0.8082991999999999,0.0,1.862645149230957e-09,True
arc_easy,PCA-G,17,Macro F1,0.7359854301505303,0.7276809640873975,13.0,1.6391277313232422e-07,True
arc_easy,PCA-G,19,AUC,0.8240576,0.8037056000000001,0.0,1.7333066441991056e-06,True
arc_easy,PCA-G,19,Macro F1,0.7412890022882563,0.7230224252364238,0.0,1.862645149230957e-09,True
arc_easy,PCA-G,21,AUC,0.8306559999999997,0.8134245333333335,0.0,1.862645149230957e-09,True
arc_easy,PCA-G,21,Macro F1,0.7398840404117525,0.7318131343106636,3.0,9.313225746154785e-09,True
arc_easy,PCA-G,23,AUC,0.8332362666666666,0.8182650666666668,0.0,1.862645149230957e-09,True
arc_easy,PCA-G,23,Macro F1,0.7411778980456288,0.7313061499721073,0.0,3.789619441580871e-06,True
arc_easy,PCA-G,25,AUC,0.8316144,0.8174490666666666,0.0,1.862645149230957e-09,True
arc_easy,PCA-G,25,Macro F1,0.7410823748011927,0.7299674528613195,1.0,3.725290298461914e-09,True
arc_easy,PCA-G,27,AUC,0.8287445333333334,0.8140877333333333,0.0,1.7333066441991056e-06,True
arc_easy,PCA-G,27,Macro F1,0.7386126306890506,0.7309032433966353,5.0,1.862645149230957e-08,True
arc_easy,PCA-G,29,AUC,0.8267760000000001,0.8123834666666666,0.0,1.862645149230957e-09,True
arc_easy,PCA-G,29,Macro F1,0.73156744032433,0.7277262338804465,45.5,0.00011987523070899234,True
arc_easy,PCA-G,31,AUC,0.8227872,0.8087157333333332,0.0,1.862645149230957e-09,True
arc_easy,PCA-G,31,Macro F1,0.7308972932306829,0.7217201483840187,0.0,1.862645149230957e-09,True
arc_easy,LR-G,1,AUC,0.6092773333333333,0.47944586666666666,0.0,1.862645149230957e-09,True
arc_easy,LR-G,1,Macro F1,0.5647464263745637,0.3333333333333334,0.0,1.7333066441991056e-06,True
arc_easy,LR-G,3,AUC,0.6207904000000001,0.5141205333333334,0.0,1.862645149230957e-09,True
arc_easy,LR-G,3,Macro F1,0.5838845496784414,0.3333333333333334,0.0,1.732216233144114e-06,True
arc_easy,LR-G,5,AUC,0.6614885333333334,0.6165839999999999,1.0,3.725290298461914e-09,True
arc_easy,LR-G,5,Macro F1,0.6083767508647375,0.3333333333333334,0.0,1.732216233144114e-06,True
arc_easy,LR-G,7,AUC,0.7129397333333334,0.7037957333333333,64.0,0.0005285446616648375,True
arc_easy,LR-G,7,Macro F1,0.6450099028253587,0.3333333333333334,0.0,1.7333066441991056e-06,True
arc_easy,LR-G,9,AUC,0.8405919999999997,0.8393274666666666,155.0,0.11417667381465435,False
arc_easy,LR-G,9,Macro F1,0.7386145681199536,0.35471924518939757,0.0,1.862645149230957e-09,True
arc_easy,LR-G,11,AUC,0.9280357333333336,0.9165525333333334,0.0,1.862645149230957e-09,True
arc_easy,LR-G,11,Macro F1,0.8344487930540875,0.5540500266724995,0.0,1.862645149230957e-09,True
arc_easy,LR-G,13,AUC,0.9602341333333333,0.9575498666666664,25.0,1.6838312149047852e-06,True
arc_easy,LR-G,13,Macro F1,0.8900590785922149,0.6791409498595572,0.0,1.862645149230957e-09,True
arc_easy,LR-G,15,AUC,0.9676330666666667,0.9657344000000001,37.5,6.047947045618835e-05,True
arc_easy,LR-G,15,Macro F1,0.9071257178919218,0.7282039179382076,0.0,1.7300371292901245e-06,True
arc_easy,LR-G,17,AUC,0.9786533333333334,0.9786554666666667,223.0,0.8450682896365719,False
arc_easy,LR-G,17,Macro F1,0.9251290364716211,0.7817336922740132,0.0,1.862645149230957e-09,True
arc_easy,LR-G,19,AUC,0.9784170666666666,0.9783712,218.0,0.7765688337385654,False
arc_easy,LR-G,19,Macro F1,0.9219953070910505,0.7902050231472655,0.0,1.862645149230957e-09,True
arc_easy,LR-G,21,AUC,0.9782074666666668,0.9773168,90.0,0.002560090273618698,True
arc_easy,LR-G,21,Macro F1,0.9193945588305424,0.7955588913449259,0.0,1.862645149230957e-09,True
arc_easy,LR-G,23,AUC,0.9784880000000001,0.9775050666666668,101.0,0.006834384938612878,True
arc_easy,LR-G,23,Macro F1,0.915994295547096,0.8083602135471667,0.0,1.7333066441991056e-06,True
arc_easy,LR-G,25,AUC,0.977608,0.9781952,150.0,0.09194962680339813,False
arc_easy,LR-G,25,Macro F1,0.9205292555585952,0.811132010568927,0.0,1.862645149230957e-09,True
arc_easy,LR-G,27,AUC,0.9774282666666667,0.9744447999999999,12.0,5.748385897965446e-06,True
arc_easy,LR-G,27,Macro F1,0.9232624407512063,0.8086240388380936,0.0,1.862645149230957e-09,True
arc_easy,LR-G,29,AUC,0.9761146666666668,0.9741616000000001,49.0,4.968419671058655e-05,True
arc_easy,LR-G,29,Macro F1,0.9191958465034807,0.8030848527072892,0.0,1.7333066441991056e-06,True
arc_easy,LR-G,31,AUC,0.9750096000000003,0.9711509333333332,5.0,1.862645149230957e-08,True
arc_easy,LR-G,31,Macro F1,0.9189958980029995,0.8040632094686878,0.0,1.862645149230957e-09,True
ag_news,BB,N/A,AUC,0.8867834666666667,0.8867834666666667,0.0,1.0,False
ag_news,BB,N/A,Macro F1,0.819188525257655,0.819188525257655,0.0,1.0,False
ag_news,LR,1,AUC,0.5,0.5,0.0,1.0,False
ag_news,LR,1,Macro F1,0.3333333333333334,0.3333333333333334,0.0,1.0,False
ag_news,LR,3,AUC,0.5217941333333334,0.5217941333333334,0.0,1.0,False
ag_news,LR,3,Macro F1,0.5165257473474848,0.5165257473474848,0.0,1.0,False
ag_news,LR,5,AUC,0.8686058666666665,0.8686058666666665,0.0,1.0,False
ag_news,LR,5,Macro F1,0.8029551733774211,0.8029551733774211,0.0,1.0,False
ag_news,LR,7,AUC,0.8933178666666666,0.8933178666666666,0.0,1.0,False
ag_news,LR,7,Macro F1,0.8342541439465335,0.8342541439465335,0.0,1.0,False
ag_news,LR,9,AUC,0.9202042666666667,0.9202042666666667,0.0,1.0,False
ag_news,LR,9,Macro F1,0.8592125699439028,0.8592125699439028,0.0,1.0,False
ag_news,LR,11,AUC,0.9415082666666665,0.9415082666666665,0.0,1.0,False
ag_news,LR,11,Macro F1,0.8821089409723338,0.8821089409723338,0.0,1.0,False
ag_news,LR,13,AUC,0.9670544,0.9670544,0.0,1.0,False
ag_news,LR,13,Macro F1,0.9111193199052852,0.9111193199052852,0.0,1.0,False
ag_news,LR,15,AUC,0.972296,0.972296,0.0,1.0,False
ag_news,LR,15,Macro F1,0.9253819994199293,0.9253819994199293,0.0,1.0,False
ag_news,LR,17,AUC,0.9749066666666668,0.9749066666666668,0.0,1.0,False
ag_news,LR,17,Macro F1,0.9250339362462546,0.9250339362462546,0.0,1.0,False
ag_news,LR,19,AUC,0.9733439999999999,0.9733439999999999,0.0,1.0,False
ag_news,LR,19,Macro F1,0.9202275124762923,0.9202275124762923,0.0,1.0,False
ag_news,LR,21,AUC,0.9714266666666667,0.9714266666666667,0.0,1.0,False
ag_news,LR,21,Macro F1,0.9138893988542823,0.9138893988542823,0.0,1.0,False
ag_news,LR,23,AUC,0.9719898666666666,0.9719898666666666,0.0,1.0,False
ag_news,LR,23,Macro F1,0.9143345200000399,0.9143345200000399,0.0,1.0,False
ag_news,LR,25,AUC,0.9705850666666666,0.9705850666666666,0.0,1.0,False
ag_news,LR,25,Macro F1,0.9095999970105768,0.9095999970105768,0.0,1.0,False
ag_news,LR,27,AUC,0.9695525333333335,0.9695525333333335,0.0,1.0,False
ag_news,LR,27,Macro F1,0.9081491143046,0.9081491143046,0.0,1.0,False
ag_news,LR,29,AUC,0.9685210666666666,0.9685210666666666,0.0,1.0,False
ag_news,LR,29,Macro F1,0.9071479562979546,0.9071479562979546,0.0,1.0,False
ag_news,LR,31,AUC,0.9699728,0.9699728,0.0,1.0,False
ag_news,LR,31,Macro F1,0.9037461562875275,0.9037461562875275,0.0,1.0,False
ag_news,DIM,1,AUC,0.5129423999999999,0.5129423999999999,0.0,1.0,False
ag_news,DIM,1,Macro F1,0.5083101907098565,0.5083101907098565,0.0,1.0,False
ag_news,DIM,3,AUC,0.5223141333333332,0.5223141333333332,0.0,1.0,False
ag_news,DIM,3,Macro F1,0.5028356719111465,0.5028356719111465,0.0,1.0,False
ag_news,DIM,5,AUC,0.7216776,0.7216776,0.0,1.0,False
ag_news,DIM,5,Macro F1,0.6314790324490757,0.6314790324490757,0.0,1.0,False
ag_news,DIM,7,AUC,0.7064800000000001,0.7064800000000001,0.0,1.0,False
ag_news,DIM,7,Macro F1,0.6323292877340418,0.6323292877340418,0.0,1.0,False
ag_news,DIM,9,AUC,0.6660613333333334,0.6660613333333334,0.0,1.0,False
ag_news,DIM,9,Macro F1,0.607689618941492,0.607689618941492,0.0,1.0,False
ag_news,DIM,11,AUC,0.6776986666666666,0.6776986666666666,0.0,1.0,False
ag_news,DIM,11,Macro F1,0.6394531226994691,0.6394531226994691,0.0,1.0,False
ag_news,DIM,13,AUC,0.8373589333333332,0.8373589333333332,0.0,1.0,False
ag_news,DIM,13,Macro F1,0.7261569081596443,0.7261569081596443,0.0,1.0,False
ag_news,DIM,15,AUC,0.8941114666666666,0.8941114666666666,0.0,1.0,False
ag_news,DIM,15,Macro F1,0.8054815924348887,0.8054815924348887,0.0,1.0,False
ag_news,DIM,17,AUC,0.9127792,0.9127792,0.0,1.0,False
ag_news,DIM,17,Macro F1,0.8352217068612374,0.8352217068612374,0.0,1.0,False
ag_news,DIM,19,AUC,0.9104842666666665,0.9104842666666665,0.0,1.0,False
ag_news,DIM,19,Macro F1,0.8386681373295507,0.8386681373295507,0.0,1.0,False
ag_news,DIM,21,AUC,0.8949557333333334,0.8949557333333334,0.0,1.0,False
ag_news,DIM,21,Macro F1,0.804260036227339,0.804260036227339,0.0,1.0,False
ag_news,DIM,23,AUC,0.8965392000000001,0.8965392000000001,0.0,1.0,False
ag_news,DIM,23,Macro F1,0.8129618584232128,0.8129618584232128,0.0,1.0,False
ag_news,DIM,25,AUC,0.8985845333333333,0.8985845333333333,0.0,1.0,False
ag_news,DIM,25,Macro F1,0.8133060837934755,0.8133060837934755,0.0,1.0,False
ag_news,DIM,27,AUC,0.902104,0.902104,0.0,1.0,False
ag_news,DIM,27,Macro F1,0.8199172949453218,0.8199172949453218,0.0,1.0,False
ag_news,DIM,29,AUC,0.9019573333333333,0.9019573333333333,0.0,1.0,False
ag_news,DIM,29,Macro F1,0.8229567866149801,0.8229567866149801,0.0,1.0,False
ag_news,DIM,31,AUC,0.9028597333333331,0.9028597333333331,0.0,1.0,False
ag_news,DIM,31,Macro F1,0.8244757893642016,0.8244757893642016,0.0,1.0,False
ag_news,LAT,1,AUC,0.5002549333333334,0.5006223999999999,63.5,0.0005085099330546193,True
ag_news,LAT,1,Macro F1,0.49559441352292877,0.49559441352292877,0.0,1.0,False
ag_news,LAT,3,AUC,0.48463359999999994,0.48957813333333333,153.0,0.10483990423381329,False
ag_news,LAT,3,Macro F1,0.486088717303345,0.48807696482184076,197.0,0.4771064817905426,False
ag_news,LAT,5,AUC,0.5384832,0.5391792,176.5,0.24935461413237614,False
ag_news,LAT,5,Macro F1,0.48624250594448487,0.49253841152693884,13.0,1.6391277313232422e-07,True
ag_news,LAT,7,AUC,0.5432522666666666,0.5418517333333333,84.5,0.0023330408257420773,True
ag_news,LAT,7,Macro F1,0.5165316063114943,0.5227738288267989,42.0,2.0798295736312866e-05,True
ag_news,LAT,9,AUC,0.48090400000000005,0.48038986666666655,211.0,0.6701805889606476,False
ag_news,LAT,9,Macro F1,0.4964177873024097,0.4952290922519106,164.0,0.24733722014186277,False
ag_news,LAT,11,AUC,0.5070416,0.5077456,156.0,0.11907656863331795,False
ag_news,LAT,11,Macro F1,0.5133113839806611,0.5117603878121556,143.0,0.10719531018553868,False
ag_news,LAT,13,AUC,0.5139301333333334,0.5144960000000001,160.0,0.140283040702343,False
ag_news,LAT,13,Macro F1,0.515884521745437,0.5144546938292608,199.0,0.5027610473334789,False
ag_news,LAT,15,AUC,0.5391845333333334,0.5425264,17.0,3.855675458908081e-07,True
ag_news,LAT,15,Macro F1,0.5355606072418716,0.533318849443895,146.0,0.07672121562063694,False
ag_news,LAT,17,AUC,0.7480853333333333,0.7761306666666665,0.0,1.862645149230957e-09,True
ag_news,LAT,17,Macro F1,0.6572440251054613,0.687203122610394,0.0,1.862645149230957e-09,True
ag_news,LAT,19,AUC,0.8178586666666667,0.8707114666666667,0.0,1.7333066441991056e-06,True
ag_news,LAT,19,Macro F1,0.7287734591411849,0.7787606235625383,0.0,1.7333066441991056e-06,True
ag_news,LAT,21,AUC,0.8583525333333333,0.8467514666666663,0.0,1.7300371292901245e-06,True
